Datat,Label
2.66,Stressed
4.89,Stressed
6.58,Stressed
7.69,Stressed
8.27,Stressed
8.49,Stressed
8.58,Stressed
8.77,Stressed
9.18,Stressed
9.82,Stressed
10.59,Stressed
11.36,Stressed
12.04,Stressed
12.59,Stressed
13.03,Stressed
13.37,Stressed
13.64,Stressed
13.77,Stressed
13.71,Stressed
13.38,Stressed
12.72,Stressed
11.7,Stressed
10.33,Stressed
8.68,Stressed
6.89,Stressed
5.08,Stressed
3.36,Stressed
1.79,Stressed
0.35,Stressed
-1.03,Stressed
-2.45,Stressed
-4.04,Stressed
-5.91,Stressed
-8.15,Stressed
-10.78,Stressed
-13.67,Stressed
-16.55,Stressed
-18.96,Stressed
-20.41,Stressed
-20.49,Stressed
-19.04,Stressed
-16.18,Stressed
-12.33,Stressed
-8.03,Stressed
-3.83,Stressed
-0.14,Stressed
2.85,Stressed
5.16,Stressed
6.92,Stressed
8.25,Stressed
9.16,Stressed
9.58,Stressed
9.5,Stressed
9.02,Stressed
8.42,Stressed
8.03,Stressed
8.12,Stressed
8.72,Stressed
9.66,Stressed
10.63,Stressed
11.38,Stressed
11.81,Stressed
12,Stressed
12.07,Stressed
12.08,Stressed
12.01,Stressed
11.79,Stressed
11.36,Stressed
10.73,Stressed
9.94,Stressed
9.01,Stressed
7.95,Stressed
6.76,Stressed
5.45,Stressed
4.07,Stressed
2.66,Stressed
1.26,Stressed
-0.17,Stressed
-1.64,Stressed
-3.19,Stressed
-4.86,Stressed
-6.7,Stressed
-8.75,Stressed
-11.02,Stressed
-13.36,Stressed
-15.48,Stressed
-16.93,Stressed
-17.3,Stressed
-16.33,Stressed
-14.12,Stressed
-11.04,Stressed
-7.67,Stressed
-4.54,Stressed
-1.98,Stressed
-0.06,Stressed
1.31,Stressed
2.28,Stressed
2.92,Stressed
3.21,Stressed
3.09,Stressed
2.61,Stressed
1.93,Stressed
1.33,Stressed
1.15,Stressed
1.55,Stressed
2.53,Stressed
3.86,Stressed
5.21,Stressed
6.31,Stressed
7,Stressed
7.31,Stressed
7.37,Stressed
7.33,Stressed
7.3,Stressed
7.3,Stressed
7.27,Stressed
7.09,Stressed
6.64,Stressed
5.84,Stressed
4.66,Stressed
3.19,Stressed
1.58,Stressed
-0.01,Stressed
-1.51,Stressed
-2.94,Stressed
-4.46,Stressed
-6.23,Stressed
-8.38,Stressed
-10.91,Stressed
-13.71,Stressed
-16.53,Stressed
-19.01,Stressed
-20.77,Stressed
-21.48,Stressed
-20.92,Stressed
-19.12,Stressed
-16.36,Stressed
-13.1,Stressed
-9.87,Stressed
-7.07,Stressed
-4.9,Stressed
-3.32,Stressed
-2.2,Stressed
-1.4,Stressed
-0.92,Stressed
-0.8,Stressed
-1.06,Stressed
-1.62,Stressed
-2.22,Stressed
-2.56,Stressed
-2.43,Stressed
-1.77,Stressed
-0.69,Stressed
0.6,Stressed
1.88,Stressed
3.03,Stressed
4,Stressed
4.76,Stressed
5.27,Stressed
5.48,Stressed
5.38,Stressed
4.97,Stressed
4.35,Stressed
3.6,Stressed
2.78,Stressed
1.91,Stressed
0.98,Stressed
0,Stressed
-1,Stressed
-1.99,Stressed
-2.97,Stressed
-3.99,Stressed
-5.11,Stressed
-6.39,Stressed
-7.88,Stressed
-9.61,Stressed
-11.58,Stressed
-13.76,Stressed
-16.02,Stressed
-18.06,Stressed
-19.5,Stressed
-19.92,Stressed
-19.07,Stressed
-16.99,Stressed
-14,Stressed
-10.61,Stressed
-7.3,Stressed
-4.43,Stressed
-2.12,Stressed
-0.35,Stressed
0.97,Stressed
1.89,Stressed
2.44,Stressed
2.67,Stressed
2.68,Stressed
2.63,Stressed
2.67,Stressed
2.9,Stressed
3.34,Stressed
3.92,Stressed
4.54,Stressed
5.14,Stressed
5.66,Stressed
6.11,Stressed
6.54,Stressed
6.98,Stressed
7.44,Stressed
7.89,Stressed
8.27,Stressed
8.46,Stressed
8.35,Stressed
7.84,Stressed
6.92,Stressed
5.65,Stressed
4.17,Stressed
2.64,Stressed
1.2,Stressed
-0.1,Stressed
-1.27,Stressed
-2.38,Stressed
-3.51,Stressed
-4.74,Stressed
-6.14,Stressed
-7.8,Stressed
-9.79,Stressed
-12.15,Stressed
-14.78,Stressed
-17.4,Stressed
-19.58,Stressed
-20.83,Stressed
-20.85,Stressed
-19.55,Stressed
-17.17,Stressed
-14.14,Stressed
-10.9,Stressed
-7.77,Stressed
-4.92,Stressed
-2.38,Stressed
-0.18,Stressed
1.6,Stressed
2.85,Stressed
3.47,Stressed
3.48,Stressed
3.07,Stressed
2.52,Stressed
2.16,Stressed
2.2,Stressed
2.73,Stressed
3.67,Stressed
4.81,Stressed
5.95,Stressed
6.93,Stressed
7.74,Stressed
8.46,Stressed
9.17,Stressed
9.91,Stressed
10.6,Stressed
11.13,Stressed
11.41,Stressed
11.35,Stressed
10.96,Stressed
10.26,Stressed
9.26,Stressed
7.99,Stressed
6.48,Stressed
4.79,Stressed
3.01,Stressed
1.25,Stressed
-0.43,Stressed
-2.01,Stressed
-3.56,Stressed
-5.18,Stressed
-6.99,Stressed
-9.11,Stressed
-11.56,Stressed
-14.24,Stressed
-16.92,Stressed
-19.19,Stressed
-20.62,Stressed
-20.86,Stressed
-19.82,Stressed
-17.68,Stressed
-14.84,Stressed
-11.82,Stressed
-9.01,Stressed
-6.62,Stressed
-4.68,Stressed
-3.06,Stressed
-1.7,Stressed
-0.58,Stressed
0.22,Stressed
0.59,Stressed
0.52,Stressed
0.1,Stressed
-0.46,Stressed
-0.95,Stressed
-1.14,Stressed
-0.89,Stressed
-0.16,Stressed
1.03,Stressed
2.55,Stressed
4.24,Stressed
5.86,Stressed
7.21,Stressed
8.07,Stressed
8.39,Stressed
8.2,Stressed
7.68,Stressed
7.01,Stressed
6.34,Stressed
5.67,Stressed
4.9,Stressed
3.9,Stressed
2.59,Stressed
1.05,Stressed
-0.56,Stressed
-2.06,Stressed
-3.39,Stressed
-4.65,Stressed
-6.02,Stressed
-7.75,Stressed
-9.96,Stressed
-12.67,Stressed
-15.74,Stressed
-18.89,Stressed
-21.72,Stressed
-23.76,Stressed
-24.52,Stressed
-23.68,Stressed
-21.25,Stressed
-17.58,Stressed
-13.3,Stressed
-9.11,Stressed
-5.52,Stressed
-2.7,Stressed
-0.56,Stressed
1.09,Stressed
2.44,Stressed
3.49,Stressed
4.15,Stressed
4.36,Stressed
4.16,Stressed
3.75,Stressed
3.43,Stressed
3.5,Stressed
4.13,Stressed
5.37,Stressed
7.08,Stressed
9.03,Stressed
10.93,Stressed
12.58,Stressed
13.82,Stressed
14.67,Stressed
15.24,Stressed
15.7,Stressed
16.19,Stressed
16.81,Stressed
17.5,Stressed
18.1,Stressed
18.32,Stressed
17.8,Stressed
16.25,Stressed
13.47,Stressed
9.45,Stressed
4.41,Stressed
-1.31,Stressed
-7.3,Stressed
-13.17,Stressed
-18.65,Stressed
-23.62,Stressed
-28.08,Stressed
-32.04,Stressed
-35.43,Stressed
-38.05,Stressed
-39.58,Stressed
-39.68,Stressed
-38.17,Stressed
-35.11,Stressed
-30.81,Stressed
-25.78,Stressed
-20.53,Stressed
-15.45,Stressed
-10.75,Stressed
-6.56,Stressed
-2.95,Stressed
-0.03,Stressed
2.08,Stressed
3.34,Stressed
3.85,Stressed
3.86,Stressed
3.7,Stressed
3.7,Stressed
4.05,Stressed
4.8,Stressed
5.87,Stressed
7.09,Stressed
8.3,Stressed
9.41,Stressed
10.39,Stressed
11.26,Stressed
12.05,Stressed
12.75,Stressed
13.28,Stressed
13.52,Stressed
13.33,Stressed
12.63,Stressed
11.46,Stressed
9.95,Stressed
8.28,Stressed
6.61,Stressed
5.01,Stressed
3.49,Stressed
1.99,Stressed
0.46,Stressed
-1.14,Stressed
-2.82,Stressed
-4.62,Stressed
-6.64,Stressed
-8.95,Stressed
-11.61,Stressed
-14.5,Stressed
-17.32,Stressed
-19.59,Stressed
-20.81,Stressed
-20.62,Stressed
-18.93,Stressed
-15.93,Stressed
-12.06,Stressed
-7.81,Stressed
-3.64,Stressed
0.14,Stressed
3.34,Stressed
5.86,Stressed
7.67,Stressed
8.77,Stressed
9.22,Stressed
9.17,Stressed
8.82,Stressed
8.4,Stressed
8.1,Stressed
8.06,Stressed
8.35,Stressed
8.96,Stressed
9.81,Stressed
10.79,Stressed
11.75,Stressed
12.57,Stressed
13.2,Stressed
13.64,Stressed
13.93,Stressed
14.11,Stressed
14.1,Stressed
13.76,Stressed
12.95,Stressed
11.59,Stressed
9.81,Stressed
7.87,Stressed
6.08,Stressed
4.59,Stressed
3.33,Stressed
2.01,Stressed
0.28,Stressed
-2.16,Stressed
-5.4,Stressed
-9.3,Stressed
-13.54,Stressed
-17.73,Stressed
-21.39,Stressed
-24.03,Stressed
-25.25,Stressed
-24.76,Stressed
-22.55,Stressed
-18.85,Stressed
-14.17,Stressed
-9.11,Stressed
-4.28,Stressed
-0.15,Stressed
3.02,Stressed
5.14,Stressed
6.3,Stressed
6.67,Stressed
6.48,Stressed
5.94,Stressed
5.23,Stressed
4.51,Stressed
3.97,Stressed
3.76,Stressed
4,Stressed
4.7,Stressed
5.78,Stressed
7.04,Stressed
8.29,Stressed
9.38,Stressed
10.28,Stressed
10.97,Stressed
11.49,Stressed
11.79,Stressed
11.76,Stressed
11.26,Stressed
10.21,Stressed
8.6,Stressed
6.61,Stressed
4.47,Stressed
2.45,Stressed
0.7,Stressed
-0.8,Stressed
-2.2,Stressed
-3.7,Stressed
-5.49,Stressed
-7.7,Stressed
-10.33,Stressed
-13.29,Stressed
-16.4,Stressed
-19.37,Stressed
-21.76,Stressed
-23.11,Stressed
-23,Stressed
-21.25,Stressed
-17.97,Stressed
-13.62,Stressed
-8.79,Stressed
-4.06,Stressed
0.19,Stressed
3.84,Stressed
6.9,Stressed
9.41,Stressed
11.33,Stressed
12.54,Stressed
12.97,Stressed
12.68,Stressed
11.96,Stressed
11.18,Stressed
10.72,Stressed
10.75,Stressed
11.24,Stressed
11.97,Stressed
12.69,Stressed
13.23,Stressed
13.57,Stressed
13.81,Stressed
14.03,Stressed
14.26,Stressed
14.44,Stressed
14.44,Stressed
14.12,Stressed
13.39,Stressed
12.25,Stressed
10.77,Stressed
9.08,Stressed
7.3,Stressed
5.53,Stressed
3.77,Stressed
1.99,Stressed
0.08,Stressed
-2.04,Stressed
-4.45,Stressed
-7.17,Stressed
-10.17,Stressed
-13.33,Stressed
-16.39,Stressed
-18.96,Stressed
-20.58,Stressed
-20.82,Stressed
-19.47,Stressed
-16.59,Stressed
-12.54,Stressed
-7.89,Stressed
-3.22,Stressed
1.02,Stressed
4.57,Stressed
7.34,Stressed
9.35,Stressed
10.67,Stressed
11.33,Stressed
11.41,Stressed
11.06,Stressed
10.49,Stressed
9.98,Stressed
9.75,Stressed
9.94,Stressed
10.54,Stressed
11.37,Stressed
12.24,Stressed
12.94,Stressed
13.4,Stressed
13.67,Stressed
13.84,Stressed
13.99,Stressed
14.11,Stressed
14.06,Stressed
13.72,Stressed
12.95,Stressed
11.77,Stressed
10.3,Stressed
8.73,Stressed
7.18,Stressed
5.71,Stressed
4.27,Stressed
2.78,Stressed
1.13,Stressed
-0.77,Stressed
-3,Stressed
-5.61,Stressed
-8.62,Stressed
-11.95,Stressed
-15.31,Stressed
-18.25,Stressed
-20.26,Stressed
-20.89,Stressed
-19.94,Stressed
-17.5,Stressed
-13.95,Stressed
-9.78,Stressed
-5.47,Stressed
-1.38,Stressed
2.28,Stressed
5.37,Stressed
7.81,Stressed
9.51,Stressed
10.44,Stressed
10.64,Stressed
10.3,Stressed
9.69,Stressed
9.14,Stressed
8.91,Stressed
9.1,Stressed
9.66,Stressed
10.43,Stressed
11.26,Stressed
12.06,Stressed
12.8,Stressed
13.5,Stressed
14.18,Stressed
14.81,Stressed
15.29,Stressed
15.52,Stressed
15.37,Stressed
14.76,Stressed
13.64,Stressed
12,Stressed
9.96,Stressed
7.72,Stressed
5.51,Stressed
3.52,Stressed
1.81,Stressed
0.29,Stressed
-1.27,Stressed
-3.1,Stressed
-5.38,Stressed
-8.16,Stressed
-11.33,Stressed
-14.64,Stressed
-17.77,Stressed
-20.28,Stressed
-21.78,Stressed
-21.93,Stressed
-20.62,Stressed
-18.01,Stressed
-14.46,Stressed
-10.51,Stressed
-6.64,Stressed
-3.21,Stressed
-0.35,Stressed
1.92,Stressed
3.64,Stressed
4.79,Stressed
5.34,Stressed
5.29,Stressed
4.76,Stressed
4.03,Stressed
3.39,Stressed
3.1,Stressed
3.28,Stressed
3.92,Stressed
4.9,Stressed
6.05,Stressed
7.25,Stressed
8.35,Stressed
9.27,Stressed
9.9,Stressed
10.22,Stressed
10.24,Stressed
10.01,Stressed
9.55,Stressed
8.86,Stressed
7.86,Stressed
6.5,Stressed
4.8,Stressed
2.86,Stressed
0.85,Stressed
-1.09,Stressed
-2.91,Stressed
-4.65,Stressed
-6.44,Stressed
-8.41,Stressed
-10.64,Stressed
-13.13,Stressed
-15.8,Stressed
-18.49,Stressed
-20.93,Stressed
-22.82,Stressed
-23.79,Stressed
-23.53,Stressed
-21.87,Stressed
-18.9,Stressed
-14.94,Stressed
-10.51,Stressed
-6.15,Stressed
-2.27,Stressed
0.88,Stressed
3.31,Stressed
5.16,Stressed
6.57,Stressed
7.6,Stressed
8.24,Stressed
8.47,Stressed
8.32,Stressed
7.97,Stressed
7.65,Stressed
7.62,Stressed
8.04,Stressed
8.93,Stressed
10.14,Stressed
11.41,Stressed
12.47,Stressed
13.14,Stressed
13.36,Stressed
13.18,Stressed
12.73,Stressed
12.13,Stressed
11.46,Stressed
10.68,Stressed
9.73,Stressed
8.54,Stressed
7.11,Stressed
5.5,Stressed
3.81,Stressed
2.1,Stressed
0.43,Stressed
-1.23,Stressed
-2.91,Stressed
-4.63,Stressed
-6.44,Stressed
-8.38,Stressed
-10.51,Stressed
-12.88,Stressed
-15.41,Stressed
-17.9,Stressed
-20,Stressed
-21.26,Stressed
-21.32,Stressed
-19.96,Stressed
-17.27,Stressed
-13.57,Stressed
-9.38,Stressed
-5.23,Stressed
-1.56,Stressed
1.4,Stressed
3.62,Stressed
5.22,Stressed
6.36,Stressed
7.15,Stressed
7.66,Stressed
7.94,Stressed
8.08,Stressed
8.22,Stressed
8.51,Stressed
9.06,Stressed
9.83,Stressed
10.68,Stressed
11.44,Stressed
11.98,Stressed
12.26,Stressed
12.4,Stressed
12.51,Stressed
12.67,Stressed
12.87,Stressed
12.98,Stressed
12.84,Stressed
12.32,Stressed
11.34,Stressed
9.93,Stressed
8.2,Stressed
6.28,Stressed
4.35,Stressed
2.5,Stressed
0.82,Stressed
-0.73,Stressed
-2.23,Stressed
-3.83,Stressed
-5.69,Stressed
-7.89,Stressed
-10.42,Stressed
-13.12,Stressed
-15.7,Stressed
-17.79,Stressed
-19.03,Stressed
-19.17,Stressed
-18.13,Stressed
-16.03,Stressed
-13.21,Stressed
-10.05,Stressed
-6.95,Stressed
-4.13,Stressed
-1.67,Stressed
0.48,Stressed
2.36,Stressed
3.95,Stressed
5.11,Stressed
5.66,Stressed
5.54,Stressed
4.88,Stressed
3.97,Stressed
3.2,Stressed
2.87,Stressed
3.13,Stressed
3.95,Stressed
5.14,Stressed
6.47,Stressed
7.76,Stressed
8.88,Stressed
9.77,Stressed
10.38,Stressed
10.68,Stressed
10.62,Stressed
10.18,Stressed
9.37,Stressed
8.27,Stressed
6.98,Stressed
5.61,Stressed
4.26,Stressed
2.91,Stressed
1.56,Stressed
0.14,Stressed
-1.4,Stressed
-3.11,Stressed
-5.03,Stressed
-7.17,Stressed
-9.57,Stressed
-12.2,Stressed
-14.97,Stressed
-17.71,Stressed
-20.13,Stressed
-21.9,Stressed
-22.7,Stressed
-22.31,Stressed
-20.69,Stressed
-18.01,Stressed
-14.64,Stressed
-11.02,Stressed
-7.58,Stressed
-4.66,Stressed
-2.43,Stressed
-0.92,Stressed
-0.02,Stressed
0.38,Stressed
0.43,Stressed
0.25,Stressed
-0.08,Stressed
-0.45,Stressed
-0.71,Stressed
-0.69,Stressed
-0.26,Stressed
0.64,Stressed
1.92,Stressed
3.38,Stressed
4.76,Stressed
5.82,Stressed
6.48,Stressed
6.78,Stressed
6.85,Stressed
6.84,Stressed
6.78,Stressed
6.65,Stressed
6.31,Stressed
5.63,Stressed
4.55,Stressed
3.12,Stressed
1.47,Stressed
-0.21,Stressed
-1.78,Stressed
-3.2,Stressed
-4.54,Stressed
-5.97,Stressed
-7.64,Stressed
-9.65,Stressed
-12,Stressed
-14.56,Stressed
-17.1,Stressed
-19.31,Stressed
-20.84,Stressed
-21.38,Stressed
-20.72,Stressed
-18.8,Stressed
-15.82,Stressed
-12.16,Stressed
-8.31,Stressed
-4.72,Stressed
-1.7,Stressed
0.65,Stressed
2.39,Stressed
3.65,Stressed
4.56,Stressed
5.17,Stressed
5.47,Stressed
5.47,Stressed
5.24,Stressed
4.96,Stressed
4.84,Stressed
5.04,Stressed
5.64,Stressed
6.54,Stressed
7.56,Stressed
8.5,Stressed
9.21,Stressed
9.67,Stressed
9.94,Stressed
10.09,Stressed
10.17,Stressed
10.11,Stressed
9.79,Stressed
9.11,Stressed
8.03,Stressed
6.58,Stressed
4.9,Stressed
3.16,Stressed
1.54,Stressed
0.13,Stressed
-1.07,Stressed
-2.23,Stressed
-3.56,Stressed
-5.29,Stressed
-7.56,Stressed
-10.34,Stressed
-13.46,Stressed
-16.6,Stressed
-19.39,Stressed
-21.41,Stressed
-22.31,Stressed
-21.86,Stressed
-19.98,Stressed
-16.87,Stressed
-12.9,Stressed
-8.64,Stressed
-4.61,Stressed
-1.21,Stressed
1.41,Stressed
3.34,Stressed
4.73,Stressed
5.72,Stressed
6.36,Stressed
6.62,Stressed
6.51,Stressed
6.12,Stressed
5.68,Stressed
5.44,Stressed
5.61,Stressed
6.21,Stressed
7.13,Stressed
8.15,Stressed
9.09,Stressed
9.88,Stressed
10.54,Stressed
11.1,Stressed
11.55,Stressed
11.79,Stressed
11.64,Stressed
11.02,Stressed
9.93,Stressed
8.53,Stressed
7,Stressed
5.49,Stressed
4.04,Stressed
2.58,Stressed
0.98,Stressed
-0.85,Stressed
-2.94,Stressed
-5.24,Stressed
-7.74,Stressed
-10.41,Stressed
-13.19,Stressed
-15.97,Stressed
-18.48,Stressed
-20.35,Stressed
-21.18,Stressed
-20.69,Stressed
-18.87,Stressed
-15.98,Stressed
-12.44,Stressed
-8.78,Stressed
-5.38,Stressed
-2.5,Stressed
-0.21,Stressed
1.5,Stressed
2.67,Stressed
3.29,Stressed
3.4,Stressed
3.08,Stressed
2.53,Stressed
2.03,Stressed
1.86,Stressed
2.2,Stressed
3.06,Stressed
4.32,Stressed
5.74,Stressed
7.09,Stressed
8.19,Stressed
8.96,Stressed
9.42,Stressed
9.63,Stressed
9.68,Stressed
9.57,Stressed
9.26,Stressed
8.65,Stressed
7.67,Stressed
6.31,Stressed
4.68,Stressed
2.95,Stressed
1.31,Stressed
-0.15,Stressed
-1.49,Stressed
-2.87,Stressed
-4.49,Stressed
-6.51,Stressed
-8.99,Stressed
-11.88,Stressed
-15,Stressed
-18.1,Stressed
-20.83,Stressed
-22.81,Stressed
-23.67,Stressed
-23.15,Stressed
-21.14,Stressed
-17.75,Stressed
-13.33,Stressed
-8.36,Stressed
-3.38,Stressed
1.09,Stressed
4.67,Stressed
7.19,Stressed
8.63,Stressed
9.17,Stressed
9.04,Stressed
8.52,Stressed
7.89,Stressed
7.42,Stressed
7.34,Stressed
7.8,Stressed
8.78,Stressed
10.08,Stressed
11.4,Stressed
12.43,Stressed
12.97,Stressed
13.03,Stressed
12.77,Stressed
12.42,Stressed
12.11,Stressed
11.86,Stressed
11.57,Stressed
11.08,Stressed
10.25,Stressed
9.01,Stressed
7.39,Stressed
5.5,Stressed
3.5,Stressed
1.55,Stressed
-0.25,Stressed
-1.85,Stressed
-3.31,Stressed
-4.76,Stressed
-6.35,Stressed
-8.26,Stressed
-10.55,Stressed
-13.16,Stressed
-15.82,Stressed
-18.15,Stressed
-19.69,Stressed
-20.06,Stressed
-19.06,Stressed
-16.72,Stressed
-13.28,Stressed
-9.16,Stressed
-4.84,Stressed
-0.79,Stressed
2.6,Stressed
5.08,Stressed
6.59,Stressed
7.27,Stressed
7.39,Stressed
7.24,Stressed
7.03,Stressed
6.87,Stressed
6.76,Stressed
6.71,Stressed
6.77,Stressed
7.03,Stressed
7.56,Stressed
8.37,Stressed
9.32,Stressed
10.24,Stressed
10.97,Stressed
11.45,Stressed
11.71,Stressed
11.84,Stressed
11.86,Stressed
11.71,Stressed
11.26,Stressed
10.39,Stressed
9.07,Stressed
7.38,Stressed
5.52,Stressed
3.7,Stressed
2.04,Stressed
0.6,Stressed
-0.67,Stressed
-1.88,Stressed
-3.13,Stressed
-4.49,Stressed
-6.02,Stressed
-7.75,Stressed
-9.74,Stressed
-11.98,Stressed
-14.33,Stressed
-16.49,Stressed
-18.07,Stressed
-18.65,Stressed
-17.96,Stressed
-16,Stressed
-12.99,Stressed
-9.38,Stressed
-5.62,Stressed
-2.1,Stressed
1,Stressed
3.64,Stressed
5.89,Stressed
7.83,Stressed
9.49,Stressed
10.82,Stressed
11.75,Stressed
12.23,Stressed
12.31,Stressed
12.14,Stressed
11.97,Stressed
12.02,Stressed
12.42,Stressed
13.13,Stressed
13.97,Stressed
14.74,Stressed
15.28,Stressed
15.55,Stressed
15.6,Stressed
15.51,Stressed
15.35,Stressed
15.16,Stressed
14.9,Stressed
14.53,Stressed
13.98,Stressed
13.19,Stressed
12.14,Stressed
10.87,Stressed
9.43,Stressed
7.94,Stressed
6.49,Stressed
5.14,Stressed
3.91,Stressed
2.74,Stressed
1.54,Stressed
0.16,Stressed
-1.54,Stressed
-3.7,Stressed
-6.34,Stressed
-9.34,Stressed
-12.39,Stressed
-15.04,Stressed
-16.75,Stressed
-17.15,Stressed
-16.08,Stressed
-13.7,Stressed
-10.46,Stressed
-6.92,Stressed
-3.62,Stressed
-0.9,Stressed
1.17,Stressed
2.71,Stressed
3.92,Stressed
4.97,Stressed
5.84,Stressed
6.41,Stressed
6.52,Stressed
6.17,Stressed
5.49,Stressed
4.79,Stressed
4.37,Stressed
4.39,Stressed
4.85,Stressed
5.62,Stressed
6.53,Stressed
7.39,Stressed
8.11,Stressed
8.62,Stressed
8.88,Stressed
8.91,Stressed
8.75,Stressed
8.49,Stressed
8.19,Stressed
7.85,Stressed
7.38,Stressed
6.65,Stressed
5.54,Stressed
4.04,Stressed
2.27,Stressed
0.44,Stressed
-1.26,Stressed
-2.72,Stressed
-4,Stressed
-5.23,Stressed
-6.61,Stressed
-8.3,Stressed
-10.37,Stressed
-12.78,Stressed
-15.41,Stressed
-18,Stressed
-20.21,Stressed
-21.65,Stressed
-21.97,Stressed
-20.97,Stressed
-18.71,Stressed
-15.51,Stressed
-11.89,Stressed
-8.38,Stressed
-5.36,Stressed
-2.95,Stressed
-1.07,Stressed
0.46,Stressed
1.76,Stressed
2.83,Stressed
3.57,Stressed
3.93,Stressed
3.94,Stressed
3.82,Stressed
3.81,Stressed
4.11,Stressed
4.76,Stressed
5.68,Stressed
6.72,Stressed
7.74,Stressed
8.67,Stressed
9.47,Stressed
10.13,Stressed
10.59,Stressed
10.8,Stressed
10.7,Stressed
10.33,Stressed
9.74,Stressed
9.02,Stressed
8.21,Stressed
7.27,Stressed
6.15,Stressed
4.81,Stressed
3.29,Stressed
1.67,Stressed
0.07,Stressed
-1.41,Stressed
-2.73,Stressed
-3.95,Stressed
-5.18,Stressed
-6.54,Stressed
-8.15,Stressed
-10.04,Stressed
-12.19,Stressed
-14.47,Stressed
-16.63,Stressed
-18.35,Stressed
-19.3,Stressed
-19.22,Stressed
-18.01,Stressed
-15.79,Stressed
-12.79,Stressed
-9.39,Stressed
-5.93,Stressed
-2.69,Stressed
0.11,Stressed
2.38,Stressed
4.07,Stressed
5.22,Stressed
5.86,Stressed
6.08,Stressed
6.02,Stressed
5.8,Stressed
5.56,Stressed
5.39,Stressed
5.39,Stressed
5.61,Stressed
6.12,Stressed
6.9,Stressed
7.87,Stressed
8.91,Stressed
9.81,Stressed
10.44,Stressed
10.71,Stressed
10.66,Stressed
10.39,Stressed
9.99,Stressed
9.55,Stressed
9.05,Stressed
8.44,Stressed
7.67,Stressed
6.7,Stressed
5.55,Stressed
4.28,Stressed
2.95,Stressed
1.63,Stressed
0.36,Stressed
-0.9,Stressed
-2.19,Stressed
-3.61,Stressed
-5.26,Stressed
-7.16,Stressed
-9.31,Stressed
-11.6,Stressed
-13.83,Stressed
-15.71,Stressed
-16.9,Stressed
-17.13,Stressed
-16.27,Stressed
-14.39,Stressed
-11.8,Stressed
-8.91,Stressed
-6.13,Stressed
-3.73,Stressed
-1.8,Stressed
-0.33,Stressed
0.76,Stressed
1.45,Stressed
1.73,Stressed
1.57,Stressed
1.05,Stressed
0.32,Stressed
-0.36,Stressed
-0.75,Stressed
-0.71,Stressed
-0.2,Stressed
0.7,Stressed
1.81,Stressed
2.95,Stressed
3.93,Stressed
4.65,Stressed
5.06,Stressed
5.19,Stressed
5.11,Stressed
4.88,Stressed
4.56,Stressed
4.14,Stressed
3.59,Stressed
2.84,Stressed
1.85,Stressed
0.65,Stressed
-0.69,Stressed
-2.09,Stressed
-3.49,Stressed
-4.88,Stressed
-6.33,Stressed
-7.93,Stressed
-9.78,Stressed
-11.95,Stressed
-14.43,Stressed
-17.07,Stressed
-19.58,Stressed
-21.56,Stressed
-22.61,Stressed
-22.44,Stressed
-21.04,Stressed
-18.69,Stressed
-15.82,Stressed
-12.95,Stressed
-10.42,Stressed
-8.39,Stressed
-6.81,Stressed
-5.55,Stressed
-4.49,Stressed
-3.58,Stressed
-2.81,Stressed
-2.24,Stressed
-1.88,Stressed
-1.71,Stressed
-1.68,Stressed
-1.66,Stressed
-1.55,Stressed
-1.22,Stressed
-0.64,Stressed
0.19,Stressed
1.14,Stressed
2.07,Stressed
2.84,Stressed
3.37,Stressed
3.64,Stressed
3.74,Stressed
3.72,Stressed
3.65,Stressed
3.5,Stressed
3.16,Stressed
2.55,Stressed
1.62,Stressed
0.42,Stressed
-0.88,Stressed
-2.09,Stressed
-3.09,Stressed
-3.92,Stressed
-4.77,Stressed
-5.87,Stressed
-7.45,Stressed
-9.56,Stressed
-12.04,Stressed
-14.58,Stressed
-16.71,Stressed
-17.96,Stressed
-17.97,Stressed
-16.6,Stressed
-13.96,Stressed
-10.44,Stressed
-6.54,Stressed
-2.75,Stressed
0.59,Stressed
3.36,Stressed
5.57,Stressed
7.33,Stressed
8.73,Stressed
9.81,Stressed
10.52,Stressed
10.81,Stressed
10.64,Stressed
10.03,Stressed
9.05,Stressed
7.81,Stressed
6.45,Stressed
5.12,Stressed
3.95,Stressed
3.08,Stressed
2.59,Stressed
2.54,Stressed
2.91,Stressed
3.59,Stressed
4.38,Stressed
5.03,Stressed
5.34,Stressed
5.23,Stressed
4.79,Stressed
4.21,Stressed
3.7,Stressed
3.39,Stressed
3.29,Stressed
3.3,Stressed
3.3,Stressed
3.12,Stressed
2.65,Stressed
1.78,Stressed
0.56,Stressed
-0.83,Stressed
-2.03,Stressed
-2.57,Stressed
-2.07,Stressed
-0.41,Stressed
2.17,Stressed
5.08,Stressed
7.58,Stressed
9.06,Stressed
9.19,Stressed
8.06,Stressed
5.96,Stressed
3.3,Stressed
0.38,Stressed
-2.58,Stressed
-5.47,Stressed
-8.18,Stressed
-10.58,Stressed
-12.56,Stressed
-14.09,Stressed
-15.23,Stressed
-16.09,Stressed
-16.79,Stressed
-17.37,Stressed
-17.79,Stressed
-17.98,Stressed
-17.87,Stressed
-17.44,Stressed
-16.74,Stressed
-15.86,Stressed
-14.94,Stressed
-14.15,Stressed
-13.67,Stressed
