Data,Label
16.82,Notstressed
15.61,Notstressed
14.67,Notstressed
13.99,Notstressed
13.62,Notstressed
13.63,Notstressed
14.08,Notstressed
14.9,Notstressed
15.92,Notstressed
16.91,Notstressed
17.7,Notstressed
18.2,Notstressed
18.42,Notstressed
18.32,Notstressed
17.82,Notstressed
16.77,Notstressed
15.01,Notstressed
12.6,Notstressed
9.74,Notstressed
6.8,Notstressed
4.09,Notstressed
1.72,Notstressed
-0.42,Notstressed
-2.58,Notstressed
-4.93,Notstressed
-7.47,Notstressed
-10,Notstressed
-12.23,Notstressed
-14.02,Notstressed
-15.38,Notstressed
-16.55,Notstressed
-17.9,Notstressed
-19.77,Notstressed
-22.37,Notstressed
-25.67,Notstressed
-29.32,Notstressed
-32.66,Notstressed
-34.8,Notstressed
-34.87,Notstressed
-32.29,Notstressed
-27.05,Notstressed
-19.73,Notstressed
-11.37,Notstressed
-3.12,Notstressed
4.11,Notstressed
9.83,Notstressed
13.95,Notstressed
16.62,Notstressed
17.97,Notstressed
18.08,Notstressed
17.05,Notstressed
15.06,Notstressed
12.5,Notstressed
9.9,Notstressed
7.8,Notstressed
6.59,Notstressed
6.42,Notstressed
7.12,Notstressed
8.37,Notstressed
9.74,Notstressed
10.86,Notstressed
11.47,Notstressed
11.47,Notstressed
10.92,Notstressed
10.01,Notstressed
8.99,Notstressed
7.94,Notstressed
6.8,Notstressed
5.37,Notstressed
3.44,Notstressed
0.97,Notstressed
-1.86,Notstressed
-4.67,Notstressed
-7.16,Notstressed
-9.2,Notstressed
-10.95,Notstressed
-12.75,Notstressed
-14.9,Notstressed
-17.53,Notstressed
-20.56,Notstressed
-23.76,Notstressed
-26.89,Notstressed
-29.78,Notstressed
-32.25,Notstressed
-34.04,Notstressed
-34.74,Notstressed
-33.91,Notstressed
-31.17,Notstressed
-26.47,Notstressed
-20.15,Notstressed
-12.91,Notstressed
-5.66,Notstressed
0.77,Notstressed
5.81,Notstressed
9.21,Notstressed
11.03,Notstressed
11.46,Notstressed
10.78,Notstressed
9.26,Notstressed
7.18,Notstressed
4.89,Notstressed
2.78,Notstressed
1.26,Notstressed
0.64,Notstressed
1.04,Notstressed
2.32,Notstressed
4.17,Notstressed
6.16,Notstressed
7.89,Notstressed
9.13,Notstressed
9.82,Notstressed
10.09,Notstressed
10.14,Notstressed
10.06,Notstressed
9.77,Notstressed
9.01,Notstressed
7.48,Notstressed
4.99,Notstressed
1.62,Notstressed
-2.29,Notstressed
-6.25,Notstressed
-9.86,Notstressed
-12.88,Notstressed
-15.35,Notstressed
-17.42,Notstressed
-19.27,Notstressed
-21.07,Notstressed
-22.96,Notstressed
-25.11,Notstressed
-27.68,Notstressed
-30.72,Notstressed
-33.93,Notstressed
-36.63,Notstressed
-37.89,Notstressed
-36.83,Notstressed
-33,Notstressed
-26.55,Notstressed
-18.29,Notstressed
-9.31,Notstressed
-0.67,Notstressed
6.89,Notstressed
13.06,Notstressed
17.79,Notstressed
21.16,Notstressed
23.23,Notstressed
24.06,Notstressed
23.75,Notstressed
22.56,Notstressed
20.91,Notstressed
19.37,Notstressed
18.38,Notstressed
18.22,Notstressed
18.87,Notstressed
20.08,Notstressed
21.52,Notstressed
22.88,Notstressed
23.92,Notstressed
24.5,Notstressed
24.5,Notstressed
23.88,Notstressed
22.63,Notstressed
20.83,Notstressed
18.64,Notstressed
16.26,Notstressed
13.8,Notstressed
11.27,Notstressed
8.67,Notstressed
6.01,Notstressed
3.41,Notstressed
1.09,Notstressed
-0.76,Notstressed
-2.1,Notstressed
-3.1,Notstressed
-4.05,Notstressed
-5.24,Notstressed
-6.87,Notstressed
-9.06,Notstressed
-11.79,Notstressed
-14.94,Notstressed
-18.23,Notstressed
-21.13,Notstressed
-22.9,Notstressed
-22.77,Notstressed
-20.17,Notstressed
-15,Notstressed
-7.74,Notstressed
0.69,Notstressed
9.2,Notstressed
16.85,Notstressed
22.99,Notstressed
27.28,Notstressed
29.67,Notstressed
30.21,Notstressed
29.14,Notstressed
26.82,Notstressed
23.74,Notstressed
20.45,Notstressed
17.43,Notstressed
15,Notstressed
13.27,Notstressed
12.22,Notstressed
11.76,Notstressed
11.79,Notstressed
12.18,Notstressed
12.79,Notstressed
13.4,Notstressed
13.78,Notstressed
13.73,Notstressed
13.19,Notstressed
12.22,Notstressed
10.96,Notstressed
9.54,Notstressed
7.96,Notstressed
6.13,Notstressed
3.84,Notstressed
0.97,Notstressed
-2.52,Notstressed
-6.43,Notstressed
-10.45,Notstressed
-14.22,Notstressed
-17.41,Notstressed
-19.89,Notstressed
-21.67,Notstressed
-22.98,Notstressed
-24.19,Notstressed
-25.68,Notstressed
-27.78,Notstressed
-30.51,Notstressed
-33.57,Notstressed
-36.25,Notstressed
-37.62,Notstressed
-36.83,Notstressed
-33.43,Notstressed
-27.54,Notstressed
-19.91,Notstressed
-11.6,Notstressed
-3.67,Notstressed
3.14,Notstressed
8.56,Notstressed
12.61,Notstressed
15.41,Notstressed
17.05,Notstressed
17.5,Notstressed
16.82,Notstressed
15.25,Notstressed
13.26,Notstressed
11.44,Notstressed
10.27,Notstressed
9.95,Notstressed
10.39,Notstressed
11.27,Notstressed
12.28,Notstressed
13.17,Notstressed
13.87,Notstressed
14.34,Notstressed
14.58,Notstressed
14.53,Notstressed
14.16,Notstressed
13.43,Notstressed
12.37,Notstressed
10.99,Notstressed
9.26,Notstressed
7.14,Notstressed
4.56,Notstressed
1.52,Notstressed
-1.83,Notstressed
-5.27,Notstressed
-8.51,Notstressed
-11.37,Notstressed
-13.82,Notstressed
-15.98,Notstressed
-18.1,Notstressed
-20.39,Notstressed
-22.99,Notstressed
-25.97,Notstressed
-29.31,Notstressed
-32.92,Notstressed
-36.63,Notstressed
-40.05,Notstressed
-42.6,Notstressed
-43.63,Notstressed
-42.63,Notstressed
-39.4,Notstressed
-34.21,Notstressed
-27.72,Notstressed
-20.78,Notstressed
-14.19,Notstressed
-8.59,Notstressed
-4.38,Notstressed
-1.78,Notstressed
-0.87,Notstressed
-1.45,Notstressed
-3.09,Notstressed
-5.07,Notstressed
-6.52,Notstressed
-6.68,Notstressed
-5.13,Notstressed
-1.87,Notstressed
2.73,Notstressed
8.11,Notstressed
13.67,Notstressed
18.96,Notstressed
23.69,Notstressed
27.7,Notstressed
30.92,Notstressed
33.27,Notstressed
34.72,Notstressed
35.19,Notstressed
34.61,Notstressed
32.95,Notstressed
30.27,Notstressed
26.76,Notstressed
22.73,Notstressed
18.56,Notstressed
14.58,Notstressed
11,Notstressed
7.86,Notstressed
5.08,Notstressed
2.49,Notstressed
-0.11,Notstressed
-2.89,Notstressed
-6,Notstressed
-9.46,Notstressed
-13.14,Notstressed
-16.7,Notstressed
-19.61,Notstressed
-21.23,Notstressed
-21.02,Notstressed
-18.72,Notstressed
-14.41,Notstressed
-8.57,Notstressed
-1.96,Notstressed
4.6,Notstressed
10.4,Notstressed
15.02,Notstressed
18.32,Notstressed
20.42,Notstressed
21.55,Notstressed
21.89,Notstressed
21.5,Notstressed
20.39,Notstressed
18.58,Notstressed
16.29,Notstressed
13.89,Notstressed
11.89,Notstressed
10.73,Notstressed
10.62,Notstressed
11.44,Notstressed
12.8,Notstressed
14.23,Notstressed
15.31,Notstressed
15.83,Notstressed
15.78,Notstressed
15.24,Notstressed
14.33,Notstressed
13.1,Notstressed
11.57,Notstressed
9.75,Notstressed
7.66,Notstressed
5.37,Notstressed
2.98,Notstressed
0.59,Notstressed
-1.73,Notstressed
-3.96,Notstressed
-6.15,Notstressed
-8.33,Notstressed
-10.55,Notstressed
-12.82,Notstressed
-15.11,Notstressed
-17.45,Notstressed
-19.93,Notstressed
-22.71,Notstressed
-25.91,Notstressed
-29.42,Notstressed
-32.75,Notstressed
-35.07,Notstressed
-35.47,Notstressed
-33.29,Notstressed
-28.4,Notstressed
-21.36,Notstressed
-13.17,Notstressed
-4.91,Notstressed
2.57,Notstressed
8.82,Notstressed
13.73,Notstressed
17.35,Notstressed
19.77,Notstressed
20.99,Notstressed
21.08,Notstressed
20.21,Notstressed
18.69,Notstressed
16.93,Notstressed
15.35,Notstressed
14.27,Notstressed
13.85,Notstressed
14.1,Notstressed
14.9,Notstressed
15.99,Notstressed
17.12,Notstressed
18.07,Notstressed
18.75,Notstressed
19.16,Notstressed
19.29,Notstressed
19.06,Notstressed
18.3,Notstressed
16.84,Notstressed
14.7,Notstressed
12.11,Notstressed
9.51,Notstressed
7.28,Notstressed
5.61,Notstressed
4.34,Notstressed
3.02,Notstressed
1.22,Notstressed
-1.28,Notstressed
-4.34,Notstressed
-7.54,Notstressed
-10.38,Notstressed
-12.54,Notstressed
-14.03,Notstressed
-15.13,Notstressed
-16.28,Notstressed
-17.92,Notstressed
-20.37,Notstressed
-23.73,Notstressed
-27.76,Notstressed
-31.9,Notstressed
-35.35,Notstressed
-37.15,Notstressed
-36.52,Notstressed
-33.13,Notstressed
-27.26,Notstressed
-19.71,Notstressed
-11.6,Notstressed
-3.94,Notstressed
2.6,Notstressed
7.8,Notstressed
11.79,Notstressed
14.8,Notstressed
16.94,Notstressed
18.21,Notstressed
18.48,Notstressed
17.74,Notstressed
16.16,Notstressed
14.16,Notstressed
12.27,Notstressed
10.94,Notstressed
10.44,Notstressed
10.73,Notstressed
11.59,Notstressed
12.75,Notstressed
13.95,Notstressed
15,Notstressed
15.76,Notstressed
16.06,Notstressed
15.75,Notstressed
14.76,Notstressed
13.16,Notstressed
11.19,Notstressed
9.17,Notstressed
7.33,Notstressed
5.8,Notstressed
4.46,Notstressed
3.12,Notstressed
1.58,Notstressed
-0.27,Notstressed
-2.41,Notstressed
-4.71,Notstressed
-7.04,Notstressed
-9.23,Notstressed
-11.16,Notstressed
-12.84,Notstressed
-14.35,Notstressed
-15.93,Notstressed
-17.85,Notstressed
-20.4,Notstressed
-23.69,Notstressed
-27.52,Notstressed
-31.38,Notstressed
-34.49,Notstressed
-35.96,Notstressed
-35.08,Notstressed
-31.53,Notstressed
-25.51,Notstressed
-17.7,Notstressed
-9.13,Notstressed
-0.88,Notstressed
6.15,Notstressed
11.45,Notstressed
14.92,Notstressed
16.78,Notstressed
17.39,Notstressed
17.06,Notstressed
16.03,Notstressed
14.48,Notstressed
12.67,Notstressed
10.9,Notstressed
9.48,Notstressed
8.62,Notstressed
8.36,Notstressed
8.58,Notstressed
9.1,Notstressed
9.84,Notstressed
10.79,Notstressed
12.01,Notstressed
13.39,Notstressed
14.62,Notstressed
15.26,Notstressed
14.82,Notstressed
13.08,Notstressed
10.1,Notstressed
6.29,Notstressed
2.17,Notstressed
-1.78,Notstressed
-5.22,Notstressed
-8,Notstressed
-10.11,Notstressed
-11.65,Notstressed
-12.8,Notstressed
-13.75,Notstressed
-14.7,Notstressed
-15.73,Notstressed
-16.79,Notstressed
-17.74,Notstressed
-18.5,Notstressed
-19.13,Notstressed
-19.97,Notstressed
-21.47,Notstressed
-23.98,Notstressed
-27.47,Notstressed
-31.46,Notstressed
-35.08,Notstressed
-37.35,Notstressed
-37.47,Notstressed
-35.1,Notstressed
-30.4,Notstressed
-23.92,Notstressed
-16.43,Notstressed
-8.68,Notstressed
-1.35,Notstressed
5.08,Notstressed
10.22,Notstressed
13.86,Notstressed
15.89,Notstressed
16.35,Notstressed
15.49,Notstressed
13.69,Notstressed
11.44,Notstressed
9.24,Notstressed
7.45,Notstressed
6.3,Notstressed
5.87,Notstressed
6.13,Notstressed
6.98,Notstressed
8.28,Notstressed
9.85,Notstressed
11.49,Notstressed
12.97,Notstressed
14.07,Notstressed
14.67,Notstressed
14.72,Notstressed
14.24,Notstressed
13.39,Notstressed
12.31,Notstressed
11.18,Notstressed
10.1,Notstressed
9.13,Notstressed
8.24,Notstressed
7.36,Notstressed
6.35,Notstressed
5.11,Notstressed
3.61,Notstressed
1.92,Notstressed
0.19,Notstressed
-1.38,Notstressed
-2.62,Notstressed
-3.47,Notstressed
-4.08,Notstressed
-4.72,Notstressed
-5.79,Notstressed
-7.56,Notstressed
-10.06,Notstressed
-12.94,Notstressed
-15.53,Notstressed
-16.97,Notstressed
-16.56,Notstressed
-14.01,Notstressed
-9.56,Notstressed
-3.88,Notstressed
2.13,Notstressed
7.69,Notstressed
12.32,Notstressed
15.93,Notstressed
18.66,Notstressed
20.65,Notstressed
21.91,Notstressed
22.28,Notstressed
21.57,Notstressed
19.77,Notstressed
17.17,Notstressed
14.32,Notstressed
11.89,Notstressed
10.38,Notstressed
9.96,Notstressed
10.41,Notstressed
11.31,Notstressed
12.19,Notstressed
12.74,Notstressed
12.87,Notstressed
12.59,Notstressed
11.94,Notstressed
10.86,Notstressed
